,age,gender,grade,height,weight,helmet,active,lifting
6311,14.0,female,9.0,1.55,49.9,not riding,2.0,1.0
6312,14.0,female,9.0,1.6,81.65,most of the time,2.0,2.0
6313,14.0,female,9.0,1.65,73.48,sometimes,2.0,2.0
6314,14.0,female,9.0,1.68,49.9,never,2.0,1.0
6315,14.0,female,9.0,1.47,45.36,never,2.0,1.0
6316,14.0,female,9.0,1.63,61.24,not riding,2.0,2.0
6317,14.0,female,9.0,1.7,49.9,sometimes,2.0,2.0
6318,14.0,female,9.0,1.57,55.79,not riding,2.0,2.0
6319,14.0,female,9.0,1.57,49.9,never,2.0,1.0
6320,14.0,female,9.0,1.68,59.88,never,2.0,2.0
6321,14.0,female,9.0,1.57,52.62,never,2.0,2.0
6322,14.0,female,9.0,1.6,49.9,never,2.0,2.0
6323,14.0,female,9.0,1.6,55.34,never,1.0,1.0
6324,14.0,female,9.0,1.6,61.24,not riding,2.0,2.0
6325,14.0,female,9.0,1.5,41.73,not riding,2.0,1.0
6326,14.0,female,9.0,1.63,69.85,never,2.0,2.0
6327,14.0,female,9.0,1.57,56.25,not riding,2.0,1.0
6328,14.0,female,9.0,1.65,64.86,never,2.0,2.0
6329,14.0,female,9.0,1.55,54.43,never,2.0,2.0
6330,14.0,female,9.0,1.5,70.31,never,2.0,2.0
6331,14.0,female,9.0,1.57,50.8,never,2.0,2.0
6332,14.0,female,9.0,1.55,45.36,never,2.0,2.0
6333,14.0,female,9.0,1.5,53.07,not riding,2.0,2.0
6334,14.0,female,9.0,1.55,47.63,never,2.0,2.0
6335,14.0,female,9.0,1.7,72.58,rarely,2.0,1.0
6336,14.0,female,9.0,1.63,55.34,rarely,2.0,1.0
6337,14.0,female,9.0,1.65,61.24,never,1.0,1.0
6338,14.0,female,9.0,1.57,47.63,never,2.0,2.0
6339,14.0,female,9.0,1.57,49.9,rarely,2.0,2.0
6340,14.0,female,9.0,1.55,51.26,always,2.0,2.0
6341,14.0,female,9.0,1.57,68.49,not riding,2.0,2.0
6342,14.0,female,9.0,1.63,58.97,never,2.0,1.0
6343,14.0,female,9.0,1.6,45.36,never,2.0,1.0
6344,14.0,female,9.0,1.63,50.8,not riding,2.0,2.0
6345,14.0,female,9.0,1.78,116.12,not riding,2.0,2.0
6346,14.0,female,9.0,1.4,43.09,never,2.0,2.0
6347,14.0,female,9.0,1.65,101.61,never,2.0,1.0
6348,14.0,female,9.0,1.65,92.08,not riding,1.0,2.0
6349,14.0,female,9.0,1.65,45.81,not riding,2.0,2.0
6350,14.0,female,9.0,1.73,54.43,not riding,2.0,2.0
6351,14.0,female,9.0,1.57,63.5,not riding,2.0,1.0
6352,14.0,female,9.0,1.68,59.88,never,1.0,1.0
6353,14.0,female,9.0,1.63,61.69,not riding,2.0,1.0
6354,14.0,female,9.0,1.65,58.97,never,2.0,1.0
6355,14.0,female,9.0,1.73,78.02,never,2.0,1.0
6356,14.0,female,9.0,1.63,46.27,not riding,2.0,2.0
6357,14.0,female,9.0,1.6,62.14,never,2.0,2.0
6358,14.0,female,9.0,1.65,57.61,never,2.0,1.0
6359,14.0,female,9.0,1.63,57.61,never,2.0,2.0
6360,14.0,female,9.0,1.7,49.44,never,1.0,1.0
6361,14.0,female,9.0,1.57,59.88,not riding,2.0,1.0
6362,14.0,female,9.0,1.73,97.52,not riding,2.0,1.0
6363,14.0,female,9.0,1.65,79.38,never,2.0,1.0
6364,14.0,female,9.0,1.57,52.62,not riding,1.0,1.0
6365,14.0,female,9.0,1.68,61.24,never,2.0,1.0
6366,14.0,female,9.0,1.55,53.98,not riding,2.0,1.0
6367,14.0,female,9.0,1.63,63.5,rarely,1.0,1.0
6368,14.0,female,9.0,1.6,45.81,never,2.0,2.0
6369,14.0,female,9.0,1.57,68.49,not riding,2.0,1.0
6370,14.0,female,9.0,1.5,44.0,not riding,1.0,1.0
6371,14.0,female,9.0,1.6,72.58,not riding,1.0,1.0
6372,14.0,female,9.0,1.5,39.92,sometimes,2.0,2.0
6373,14.0,female,9.0,1.6,58.97,always,2.0,1.0
6374,14.0,female,9.0,1.68,72.58,never,1.0,1.0
6375,14.0,female,9.0,1.57,45.81,not riding,2.0,1.0
6376,14.0,female,9.0,1.73,99.79,not riding,2.0,2.0
6377,14.0,female,9.0,1.6,45.36,not riding,2.0,2.0
6378,14.0,female,9.0,1.52,44.45,not riding,2.0,2.0
6379,14.0,female,9.0,1.68,111.13,not riding,1.0,1.0
6380,14.0,female,9.0,1.5,46.72,not riding,2.0,2.0
6381,14.0,female,9.0,1.6,63.5,never,2.0,2.0
6382,15.0,female,10.0,1.57,66.68,never,2.0,1.0
6383,15.0,female,10.0,1.65,81.65,never,2.0,2.0
6384,15.0,female,10.0,1.57,55.34,always,2.0,1.0
6385,15.0,female,10.0,1.63,68.04,never,1.0,1.0
6386,15.0,female,10.0,1.68,70.31,most of the time,2.0,1.0
6387,15.0,female,10.0,1.65,54.43,never,2.0,2.0
6388,15.0,female,10.0,1.73,57.61,always,2.0,2.0
6389,15.0,female,10.0,1.65,61.24,rarely,2.0,1.0
6390,15.0,female,10.0,1.65,41.73,always,2.0,1.0
6391,15.0,female,10.0,1.6,71.22,always,2.0,2.0
6392,15.0,female,10.0,1.57,49.9,never,1.0,1.0
6393,15.0,female,10.0,1.8,58.06,most of the time,1.0,1.0
6394,15.0,female,10.0,1.73,67.13,never,2.0,2.0
6395,15.0,female,9.0,1.52,53.07,never,2.0,2.0
6396,15.0,female,9.0,1.65,50.8,never,2.0,2.0
6397,15.0,female,9.0,1.55,46.72,never,2.0,2.0
6398,15.0,female,9.0,1.75,52.16,not riding,2.0,2.0
6399,15.0,female,10.0,1.6,46.27,not riding,2.0,2.0
6400,15.0,female,10.0,1.73,48.54,rarely,2.0,1.0
6401,15.0,female,10.0,1.63,54.89,not riding,1.0,1.0
6402,15.0,female,10.0,1.57,44.45,most of the time,2.0,1.0
6403,15.0,female,10.0,1.6,86.18,not riding,2.0,2.0
6404,15.0,female,10.0,1.6,58.06,never,2.0,1.0
6405,15.0,female,10.0,1.65,51.71,not riding,2.0,1.0
6406,15.0,female,9.0,1.57,44.91,never,2.0,2.0
6407,15.0,female,9.0,1.63,49.9,never,2.0,1.0
6408,15.0,female,9.0,1.57,73.94,never,2.0,1.0
6409,15.0,female,10.0,1.63,68.04,never,2.0,2.0
6410,15.0,female,10.0,1.57,44.45,never,1.0,1.0
6411,15.0,female,10.0,1.52,81.65,never,2.0,2.0
6412,15.0,female,10.0,1.6,52.16,never,1.0,1.0
6413,15.0,female,9.0,1.7,122.47,not riding,2.0,2.0
6414,15.0,female,10.0,1.63,72.58,never,1.0,1.0
6415,15.0,female,10.0,1.6,44.45,not riding,2.0,2.0
6416,15.0,female,10.0,1.65,56.7,not riding,1.0,1.0
6417,15.0,female,10.0,1.73,65.77,rarely,2.0,2.0
6418,15.0,female,10.0,1.73,71.22,not riding,2.0,2.0
6419,15.0,female,9.0,1.68,49.9,not riding,2.0,2.0
6420,15.0,female,9.0,1.55,57.61,never,1.0,1.0
6421,15.0,female,9.0,1.63,51.71,never,2.0,2.0
6422,15.0,female,10.0,1.6,48.99,never,2.0,2.0
6423,15.0,female,10.0,1.57,60.33,never,2.0,1.0
6424,15.0,female,10.0,1.75,61.24,not riding,2.0,2.0
6425,15.0,female,9.0,1.68,68.95,not riding,2.0,1.0
6426,15.0,female,9.0,1.68,56.25,rarely,2.0,1.0
6427,15.0,female,9.0,1.63,86.18,not riding,2.0,2.0
6428,15.0,female,9.0,1.6,84.37,never,2.0,1.0
6429,15.0,female,10.0,1.57,44.45,never,1.0,1.0
6430,15.0,female,9.0,1.5,55.79,never,1.0,1.0
6431,15.0,female,10.0,1.52,52.62,never,2.0,2.0
6432,15.0,female,10.0,1.75,88.45,not riding,2.0,1.0
6433,15.0,female,10.0,1.52,65.77,not riding,2.0,2.0
6434,15.0,female,10.0,1.55,47.63,not riding,2.0,1.0
6435,15.0,female,9.0,1.55,53.98,never,2.0,2.0
6436,15.0,female,9.0,1.47,29.94,not riding,2.0,2.0
6437,15.0,female,9.0,1.65,68.04,not riding,2.0,2.0
6438,15.0,female,9.0,1.65,50.35,never,2.0,1.0
6439,15.0,female,9.0,1.65,58.97,rarely,2.0,2.0
6440,15.0,female,9.0,1.7,51.26,not riding,2.0,2.0
6441,15.0,female,10.0,1.7,56.7,not riding,2.0,2.0
6442,15.0,female,10.0,1.57,58.97,not riding,2.0,2.0
6443,15.0,female,10.0,1.6,73.48,never,2.0,1.0
6444,15.0,female,10.0,1.57,58.06,rarely,2.0,1.0
6445,15.0,female,10.0,1.6,63.05,never,2.0,1.0
6446,15.0,female,10.0,1.7,65.77,not riding,2.0,1.0
6447,15.0,female,10.0,1.68,68.95,never,2.0,2.0
6448,15.0,female,10.0,1.6,53.52,never,2.0,2.0
6449,15.0,female,10.0,1.63,68.49,not riding,2.0,1.0
6450,15.0,female,9.0,1.65,61.24,not riding,2.0,1.0
6451,15.0,female,10.0,1.63,88.0,sometimes,1.0,1.0
6452,15.0,female,10.0,1.55,62.14,not riding,2.0,2.0
6453,15.0,female,10.0,1.5,52.16,never,2.0,1.0
6454,15.0,female,9.0,1.5,77.11,never,2.0,1.0
6455,15.0,female,10.0,1.65,54.43,never,2.0,1.0
6456,15.0,female,9.0,1.65,61.24,most of the time,2.0,2.0
6457,15.0,female,10.0,1.65,60.78,never,2.0,1.0
6458,15.0,female,10.0,1.68,81.65,not riding,2.0,1.0
6459,15.0,female,9.0,1.73,76.2,never,2.0,2.0
6460,15.0,female,9.0,1.65,53.98,never,2.0,2.0
6461,15.0,female,10.0,1.47,44.45,not riding,2.0,1.0
6462,15.0,female,10.0,1.57,67.59,not riding,2.0,2.0
6463,15.0,female,10.0,1.52,72.58,never,2.0,2.0
6464,15.0,female,10.0,1.65,49.9,not riding,2.0,2.0
6465,15.0,female,10.0,1.68,74.84,never,1.0,1.0
6466,15.0,female,10.0,1.7,74.84,never,2.0,2.0
6467,15.0,female,10.0,1.7,75.75,never,2.0,2.0
6468,15.0,female,10.0,1.55,70.31,rarely,1.0,2.0
6469,15.0,female,9.0,1.65,59.42,never,2.0,1.0
6470,15.0,female,10.0,1.55,54.43,never,1.0,1.0
6471,15.0,female,10.0,1.63,85.73,not riding,2.0,1.0
6472,15.0,female,10.0,1.65,39.92,never,2.0,2.0
6473,15.0,female,10.0,1.5,56.7,never,2.0,2.0
6474,15.0,female,10.0,1.6,57.15,not riding,2.0,1.0
6475,15.0,female,10.0,1.65,58.06,not riding,2.0,2.0
6476,15.0,female,10.0,1.63,45.36,not riding,2.0,1.0
6477,15.0,female,10.0,1.6,55.79,not riding,2.0,2.0
6478,15.0,female,10.0,1.65,51.71,not riding,2.0,2.0
6479,15.0,female,9.0,1.57,81.65,never,2.0,2.0
6480,15.0,female,10.0,1.6,81.65,never,2.0,1.0
6481,15.0,female,9.0,1.85,102.06,not riding,2.0,2.0
6482,15.0,female,10.0,1.73,85.28,rarely,2.0,2.0
6483,15.0,female,9.0,1.7,76.2,never,1.0,1.0
6484,15.0,female,9.0,1.7,87.54,not riding,1.0,2.0
6485,15.0,female,9.0,1.63,68.49,never,2.0,2.0
6486,15.0,female,9.0,1.63,64.86,never,2.0,2.0
6487,15.0,female,9.0,1.63,61.69,never,1.0,1.0
6488,15.0,female,9.0,1.57,54.43,never,1.0,1.0
6489,15.0,female,10.0,1.5,79.38,not riding,2.0,2.0
6490,15.0,female,10.0,1.65,64.86,most of the time,2.0,1.0
6491,15.0,female,10.0,1.63,50.8,never,1.0,1.0
6492,15.0,female,10.0,1.57,50.8,always,2.0,1.0
6493,15.0,female,9.0,1.55,62.6,never,2.0,1.0
6494,15.0,female,9.0,1.65,73.94,not riding,2.0,2.0
6495,15.0,female,9.0,1.7,52.16,always,2.0,1.0
6496,15.0,female,10.0,1.83,76.2,never,2.0,2.0
6497,15.0,female,9.0,1.73,68.95,not riding,2.0,2.0
6498,15.0,female,10.0,1.5,39.46,never,2.0,2.0
6499,15.0,female,10.0,1.6,53.52,never,2.0,2.0
6500,15.0,female,10.0,1.5,43.09,sometimes,1.0,2.0
6501,15.0,female,10.0,1.65,54.89,never,2.0,1.0
6502,15.0,female,10.0,1.55,51.71,not riding,1.0,1.0
6503,15.0,female,10.0,1.63,59.88,not riding,2.0,2.0
6504,15.0,female,9.0,1.73,83.92,never,2.0,2.0
6505,15.0,female,10.0,1.73,63.5,not riding,2.0,1.0
6506,15.0,female,10.0,1.73,58.51,never,2.0,1.0
6507,15.0,female,9.0,1.57,53.52,never,1.0,1.0
6508,15.0,female,9.0,1.55,55.79,never,2.0,1.0
6509,15.0,female,9.0,1.65,61.69,never,2.0,2.0
6510,15.0,female,9.0,1.65,49.9,not riding,2.0,1.0
6511,15.0,female,9.0,1.7,79.38,never,2.0,2.0
6512,15.0,female,10.0,1.73,62.14,not riding,2.0,2.0
6513,15.0,female,10.0,1.8,58.97,never,2.0,2.0
6514,15.0,female,9.0,1.65,87.54,never,2.0,2.0
6515,15.0,female,9.0,1.8,86.18,never,2.0,2.0
6516,15.0,female,10.0,1.52,54.43,never,2.0,2.0
6517,15.0,female,10.0,1.55,46.27,not riding,2.0,2.0
6518,15.0,female,9.0,1.68,55.79,never,2.0,2.0
6519,15.0,female,10.0,1.68,83.92,always,2.0,2.0
6520,15.0,female,10.0,1.63,54.43,never,2.0,2.0
6521,15.0,female,9.0,1.7,83.92,not riding,2.0,1.0
6522,15.0,female,10.0,1.45,44.0,rarely,2.0,2.0
6523,15.0,female,9.0,1.7,54.43,not riding,2.0,2.0
6524,15.0,female,9.0,1.75,56.7,not riding,1.0,1.0
6525,15.0,female,9.0,1.75,54.43,never,1.0,1.0
6526,15.0,female,9.0,1.65,56.7,sometimes,2.0,1.0
6527,15.0,female,9.0,1.45,88.91,never,2.0,2.0
6528,15.0,female,10.0,1.57,74.84,sometimes,2.0,2.0
6529,15.0,female,9.0,1.6,61.24,never,2.0,1.0
6530,15.0,female,9.0,1.6,47.17,rarely,2.0,2.0
6531,15.0,female,10.0,1.63,61.24,never,2.0,2.0
6532,15.0,female,10.0,1.78,69.4,never,2.0,2.0
6533,15.0,female,9.0,1.5,54.89,not riding,1.0,1.0
6534,15.0,female,10.0,1.73,65.77,sometimes,2.0,2.0
6535,15.0,female,10.0,1.63,50.8,not riding,1.0,1.0
6536,15.0,female,9.0,1.55,59.88,never,2.0,1.0
6537,15.0,female,9.0,1.57,62.14,not riding,2.0,2.0
6538,15.0,female,9.0,1.57,50.8,not riding,2.0,2.0
6539,15.0,female,9.0,1.57,44.0,not riding,1.0,2.0
6540,15.0,female,9.0,1.63,70.31,never,2.0,1.0
6541,15.0,female,9.0,1.7,52.16,not riding,1.0,1.0
6542,15.0,female,9.0,1.65,69.4,never,2.0,2.0
6543,15.0,female,9.0,1.55,54.89,rarely,1.0,1.0
6544,15.0,female,9.0,1.63,56.7,rarely,2.0,1.0
6545,15.0,female,10.0,1.52,68.49,not riding,2.0,2.0
6546,15.0,female,10.0,1.7,71.67,never,1.0,1.0
6547,15.0,female,10.0,1.68,65.77,never,2.0,2.0
6548,15.0,female,10.0,1.73,75.75,never,2.0,1.0
6549,15.0,female,10.0,1.57,54.43,never,2.0,1.0
6550,15.0,female,10.0,1.65,66.23,not riding,2.0,1.0
6551,15.0,female,9.0,1.65,61.69,never,1.0,1.0
6552,15.0,female,9.0,1.68,104.33,not riding,2.0,2.0
6553,15.0,female,10.0,1.6,55.79,not riding,2.0,2.0
6554,15.0,female,10.0,1.57,70.76,never,2.0,2.0
6555,15.0,female,9.0,1.68,73.03,not riding,2.0,1.0
6556,15.0,female,9.0,1.65,69.85,not riding,2.0,1.0
6557,15.0,female,9.0,1.57,52.16,not riding,2.0,1.0
6558,15.0,female,9.0,1.7,97.52,never,2.0,1.0
6559,15.0,female,9.0,1.55,58.06,not riding,2.0,2.0
6560,15.0,female,10.0,1.55,53.52,not riding,2.0,1.0
6561,15.0,female,10.0,1.57,70.31,never,2.0,2.0
6562,15.0,female,9.0,1.57,53.07,never,1.0,2.0
6563,15.0,female,9.0,1.52,43.09,not riding,2.0,1.0
6564,15.0,female,9.0,1.68,58.06,never,2.0,1.0
6565,15.0,female,9.0,1.68,63.5,not riding,1.0,1.0
6566,15.0,female,9.0,1.6,54.43,never,2.0,1.0
6567,15.0,female,10.0,1.6,104.33,not riding,2.0,1.0
6568,15.0,female,10.0,1.63,52.16,sometimes,2.0,1.0
6569,15.0,female,10.0,1.6,63.96,never,2.0,1.0
6570,15.0,female,10.0,1.65,63.05,not riding,2.0,2.0
6571,15.0,female,10.0,1.57,66.23,never,2.0,2.0
6572,15.0,female,10.0,1.78,60.78,never,2.0,2.0
6573,15.0,female,10.0,1.65,64.41,not riding,2.0,2.0
6574,15.0,female,9.0,1.6,95.26,not riding,2.0,2.0
6575,15.0,female,9.0,1.55,72.12,not riding,2.0,2.0
6576,15.0,female,9.0,1.55,67.59,never,1.0,2.0
6577,15.0,female,9.0,1.7,57.61,never,2.0,1.0
6578,15.0,female,9.0,1.52,58.06,not riding,2.0,1.0
6579,15.0,female,9.0,1.6,45.36,not riding,1.0,1.0
6580,15.0,female,10.0,1.5,47.63,not riding,2.0,2.0
6581,15.0,female,9.0,1.68,54.89,rarely,2.0,1.0
6582,15.0,female,9.0,1.65,62.14,never,1.0,1.0
6583,15.0,female,9.0,1.63,49.9,most of the time,1.0,1.0
6584,15.0,female,9.0,1.6,52.62,never,2.0,1.0
6585,15.0,female,9.0,1.63,58.51,not riding,1.0,1.0
6586,15.0,female,9.0,1.57,49.9,not riding,2.0,2.0
6587,15.0,female,9.0,1.63,52.16,never,2.0,2.0
6588,15.0,female,9.0,1.68,49.9,never,2.0,2.0
6589,15.0,female,9.0,1.63,65.32,never,2.0,2.0
6590,15.0,female,9.0,1.8,108.86,always,2.0,2.0
6591,15.0,female,9.0,1.65,73.48,most of the time,1.0,1.0
6592,15.0,female,9.0,1.57,43.09,not riding,2.0,1.0
6593,15.0,female,9.0,1.65,48.08,sometimes,1.0,1.0
6594,15.0,female,9.0,1.65,60.78,never,1.0,2.0
6595,15.0,female,10.0,1.7,50.35,sometimes,2.0,2.0
6596,15.0,female,10.0,1.68,58.97,never,2.0,2.0
6597,15.0,female,10.0,1.68,97.98,not riding,2.0,2.0
6598,15.0,female,10.0,1.57,54.43,always,2.0,2.0
6599,15.0,female,10.0,1.57,44.45,not riding,2.0,2.0
6600,15.0,female,10.0,1.6,52.16,never,2.0,2.0
6601,15.0,female,10.0,1.68,86.64,not riding,2.0,2.0
6602,15.0,female,9.0,1.75,50.8,never,2.0,2.0
6603,15.0,female,9.0,1.68,54.43,never,2.0,1.0
6604,15.0,female,9.0,1.63,54.43,never,1.0,1.0
6605,15.0,female,10.0,1.6,47.63,never,2.0,2.0
6606,15.0,female,10.0,1.6,51.71,not riding,2.0,2.0
6607,15.0,female,10.0,1.73,72.58,never,2.0,1.0
6608,15.0,female,10.0,1.6,61.24,not riding,2.0,1.0
6609,15.0,female,9.0,1.73,63.5,rarely,1.0,1.0
6610,15.0,female,9.0,1.47,51.26,never,2.0,2.0
6611,15.0,female,9.0,1.5,45.81,rarely,2.0,2.0
6612,15.0,female,9.0,1.65,44.45,not riding,2.0,2.0
6613,15.0,female,9.0,1.7,79.38,never,2.0,1.0
6614,15.0,female,9.0,1.55,51.71,rarely,1.0,2.0
6615,15.0,female,9.0,1.52,51.71,not riding,2.0,1.0
6616,15.0,female,9.0,1.6,45.36,never,2.0,2.0
6617,15.0,female,10.0,1.6,64.86,never,2.0,1.0
6618,15.0,female,9.0,1.63,64.41,not riding,2.0,2.0
6619,15.0,female,9.0,1.6,63.5,never,2.0,2.0
6620,15.0,female,9.0,1.65,77.57,not riding,2.0,2.0
6621,15.0,female,9.0,1.68,52.16,never,2.0,1.0
6622,15.0,female,9.0,1.6,56.7,never,2.0,2.0
6623,15.0,female,9.0,1.55,50.8,never,1.0,1.0
6624,15.0,female,9.0,1.73,56.7,never,1.0,1.0
6625,15.0,female,9.0,1.57,65.77,never,2.0,2.0
6626,15.0,female,9.0,1.68,81.65,not riding,2.0,2.0
6627,15.0,female,9.0,1.35,53.07,not riding,2.0,2.0
6628,15.0,female,10.0,1.52,46.72,never,1.0,2.0
6629,15.0,female,9.0,1.63,69.4,not riding,2.0,2.0
6630,15.0,female,9.0,1.75,64.41,not riding,1.0,1.0
6631,15.0,female,9.0,1.65,48.99,not riding,2.0,1.0
6632,15.0,female,9.0,1.6,69.4,never,2.0,1.0
6633,15.0,female,9.0,1.6,55.79,not riding,2.0,2.0
6634,15.0,female,9.0,1.55,44.45,never,1.0,1.0
6635,15.0,female,9.0,1.6,48.54,never,2.0,2.0
6636,15.0,female,9.0,1.68,54.89,never,2.0,2.0
6637,15.0,female,9.0,1.78,99.79,sometimes,2.0,2.0
6638,15.0,female,9.0,1.63,72.58,never,2.0,2.0
6639,15.0,female,9.0,1.63,90.72,never,2.0,1.0
6640,15.0,female,9.0,1.73,74.84,never,2.0,1.0
6641,15.0,female,9.0,1.63,53.07,always,2.0,1.0
6642,15.0,female,9.0,1.55,46.72,not riding,2.0,2.0
6643,15.0,female,9.0,1.68,60.33,never,2.0,2.0
6644,15.0,female,9.0,1.65,58.97,not riding,2.0,1.0
6645,15.0,female,10.0,1.45,83.92,sometimes,2.0,2.0
6646,15.0,female,9.0,1.57,56.7,not riding,2.0,2.0
6647,15.0,female,9.0,1.63,69.85,not riding,2.0,2.0
6648,15.0,female,10.0,1.5,56.25,never,2.0,2.0
6649,15.0,female,10.0,1.52,79.83,never,2.0,1.0
6650,15.0,female,9.0,1.57,47.63,never,2.0,2.0
6651,15.0,female,9.0,1.73,72.58,never,2.0,1.0
6652,15.0,female,9.0,1.65,45.36,never,1.0,1.0
6653,15.0,female,9.0,1.63,67.13,not riding,2.0,2.0
6654,15.0,female,9.0,1.65,54.43,never,1.0,1.0
6655,15.0,female,9.0,1.65,66.68,not riding,2.0,2.0
6656,15.0,female,9.0,1.57,67.13,not riding,2.0,2.0
6657,15.0,female,9.0,1.6,55.79,never,2.0,2.0
6658,15.0,female,10.0,1.63,70.31,never,2.0,2.0
6659,15.0,female,10.0,1.63,92.99,not riding,2.0,2.0
6660,15.0,female,10.0,1.73,54.43,never,2.0,1.0
6661,15.0,female,10.0,1.68,61.24,never,2.0,1.0
6662,15.0,female,10.0,1.5,81.65,never,1.0,1.0
6663,15.0,female,10.0,1.68,54.43,not riding,2.0,2.0
6664,15.0,female,10.0,1.6,74.39,not riding,2.0,2.0
6665,15.0,female,10.0,1.73,88.45,never,2.0,2.0
6666,15.0,female,10.0,1.55,54.43,never,1.0,1.0
6667,15.0,female,10.0,1.35,95.26,rarely,2.0,2.0
6668,15.0,female,9.0,1.7,54.43,never,2.0,1.0
6669,15.0,female,10.0,1.5,47.63,never,2.0,2.0
6670,15.0,female,10.0,1.7,64.41,never,1.0,1.0
6671,15.0,female,10.0,1.7,52.16,never,2.0,2.0
6672,15.0,female,10.0,1.6,61.24,never,1.0,1.0
6673,15.0,female,10.0,1.57,53.07,never,2.0,2.0
6674,15.0,female,10.0,1.6,54.43,not riding,2.0,1.0
6675,15.0,female,9.0,1.63,63.05,never,2.0,1.0
6676,15.0,female,10.0,1.63,48.99,never,2.0,2.0
6677,15.0,female,10.0,1.78,72.58,never,2.0,2.0
6678,15.0,female,10.0,1.65,62.6,not riding,2.0,2.0
6679,15.0,female,10.0,1.55,60.33,not riding,2.0,2.0
6680,15.0,female,10.0,1.68,61.69,never,2.0,2.0
6681,15.0,female,10.0,1.57,54.43,most of the time,2.0,2.0
6682,15.0,female,9.0,1.68,74.84,never,2.0,2.0
6683,15.0,female,9.0,1.65,58.97,never,2.0,2.0
6684,15.0,female,9.0,1.75,61.24,rarely,1.0,1.0
6685,15.0,female,9.0,1.5,59.88,not riding,2.0,2.0
6686,15.0,female,9.0,1.7,68.04,always,1.0,1.0
6687,15.0,female,9.0,1.7,54.43,rarely,2.0,2.0
6688,15.0,female,9.0,1.63,53.07,never,2.0,2.0
6689,15.0,female,9.0,1.73,58.97,never,2.0,2.0
6690,15.0,female,9.0,1.47,36.29,most of the time,2.0,2.0
6691,15.0,female,9.0,1.6,54.43,never,2.0,2.0
6692,15.0,female,9.0,1.68,50.8,rarely,2.0,1.0
6693,15.0,female,9.0,1.68,58.97,never,2.0,2.0
6694,15.0,female,9.0,1.68,52.62,most of the time,2.0,2.0
6695,15.0,female,9.0,1.6,68.49,never,2.0,1.0
6696,15.0,female,9.0,1.52,43.55,rarely,2.0,2.0
6697,15.0,female,10.0,1.7,54.43,never,2.0,1.0
6698,15.0,female,9.0,1.65,49.9,never,2.0,2.0
6699,15.0,female,9.0,1.68,146.06,never,2.0,2.0
6700,15.0,female,9.0,1.7,59.88,always,2.0,1.0
6701,15.0,female,9.0,1.57,46.72,never,2.0,1.0
6702,15.0,female,9.0,1.75,74.84,never,2.0,2.0
6703,15.0,female,9.0,1.6,50.8,never,2.0,2.0
6704,15.0,female,9.0,1.73,84.37,never,1.0,2.0
6705,15.0,female,9.0,1.5,46.72,not riding,2.0,2.0
6706,15.0,female,9.0,1.65,131.54,not riding,2.0,2.0
6707,15.0,female,9.0,1.68,69.85,not riding,2.0,1.0
6708,15.0,female,9.0,1.57,47.63,always,2.0,2.0
6709,15.0,female,9.0,1.57,66.23,not riding,2.0,1.0
6710,15.0,female,9.0,1.7,56.7,never,2.0,1.0
6711,15.0,female,9.0,1.5,50.35,not riding,2.0,2.0
6712,15.0,female,9.0,1.73,65.77,not riding,2.0,2.0
6713,15.0,female,10.0,1.52,44.0,never,2.0,2.0
6714,15.0,female,9.0,1.63,84.82,always,2.0,2.0
6715,15.0,female,9.0,1.57,52.16,never,2.0,2.0
6716,15.0,female,10.0,1.7,56.7,never,2.0,2.0
6717,15.0,female,9.0,1.57,50.35,sometimes,2.0,2.0
6718,15.0,female,9.0,1.6,65.77,rarely,2.0,1.0
6719,15.0,female,10.0,1.63,63.5,never,2.0,2.0
6720,15.0,female,10.0,1.63,86.18,not riding,2.0,2.0
6721,15.0,female,9.0,1.68,51.26,never,1.0,1.0
6722,15.0,female,10.0,1.63,62.6,not riding,2.0,2.0
6723,15.0,female,10.0,1.68,61.69,never,2.0,2.0
6724,15.0,female,9.0,1.52,46.72,not riding,2.0,2.0
6725,15.0,female,9.0,1.6,54.43,not riding,2.0,1.0
6726,15.0,female,9.0,1.63,58.97,not riding,2.0,1.0
6727,15.0,female,9.0,1.8,88.45,never,2.0,2.0
6728,15.0,female,9.0,1.65,82.56,never,2.0,2.0
6729,15.0,female,10.0,1.73,79.38,never,2.0,1.0
6730,15.0,female,9.0,1.7,65.77,never,2.0,2.0
6731,15.0,female,9.0,1.57,48.99,not riding,2.0,2.0
6732,15.0,female,9.0,1.57,122.02,not riding,2.0,1.0
6733,15.0,female,9.0,1.57,70.31,never,2.0,2.0
6734,15.0,female,9.0,1.55,49.9,never,2.0,1.0
6735,15.0,female,9.0,1.7,68.04,never,2.0,2.0
6736,15.0,female,9.0,1.55,56.7,never,2.0,2.0
6737,15.0,female,9.0,1.57,62.6,not riding,2.0,2.0
6738,15.0,female,9.0,1.5,68.95,never,2.0,2.0
6739,15.0,female,9.0,1.68,70.31,never,2.0,2.0
6740,15.0,female,9.0,1.63,58.97,sometimes,2.0,1.0
6741,15.0,female,9.0,1.6,52.62,not riding,2.0,2.0
6742,15.0,female,9.0,1.5,46.72,not riding,2.0,1.0
6743,15.0,female,9.0,1.73,52.62,never,1.0,1.0
6744,15.0,female,9.0,1.57,52.16,not riding,2.0,2.0
6745,15.0,female,9.0,1.63,58.97,never,2.0,1.0
6746,15.0,female,10.0,1.7,66.68,not riding,1.0,1.0
